Food_ID,Food_Name,Category,Serving_Size_g,Calories,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugar_g,Sodium_mg,Meal_Type,Diet_Type
2920,Banana,Fruit,238,164,12.0,28.2,15.5,2.1,40.5,49,Breakfast,Muscle Gain
2921,Spinach,Vegetable,344,262,6.5,3.2,9.2,16.1,22.7,1073,Breakfast,Maintenance
2922,Tuna,Protein,299,597,54.5,88.5,12.6,4.2,22.2,292,Breakfast,Muscle Gain
2923,Milk,Dairy,446,182,56.2,55.8,17.1,3.5,46.4,1091,Dinner,Maintenance
2924,Broccoli,Vegetable,30,540,53.5,89.1,9.6,14.5,3.1,379,Dinner,Maintenance
2925,Cheese,Dairy,246,218,39.6,95.0,37.4,14.0,29.9,248,Dinner,Maintenance
2926,Spinach,Vegetable,164,791,19.9,19.2,16.4,16.1,20.8,657,Breakfast,Muscle Gain
2927,Milk,Dairy,137,204,51.0,84.1,24.8,10.6,47.0,910,Lunch,Maintenance
2928,Chicken Breast,Protein,440,590,49.6,82.1,14.6,15.1,3.1,1008,Breakfast,Maintenance
2929,Carrot,Vegetable,312,175,47.3,54.8,11.9,15.8,12.5,965,Lunch,Maintenance
2930,Brown Rice,Carbohydrate,441,442,5.2,31.2,8.7,8.1,12.3,827,Dinner,Maintenance
2931,Avocado,Healthy Fat,414,709,48.8,52.4,37.0,0.4,5.4,1,Snack,Maintenance
2932,Sweet Potato,Carbohydrate,467,85,58.2,72.2,15.5,7.6,21.3,1154,Breakfast,Muscle Gain
2933,Greek Yogurt,Protein,217,318,40.7,65.3,22.4,12.5,49.1,340,Breakfast,Weight Loss
2934,Sweet Potato,Carbohydrate,249,645,41.4,38.2,22.7,16.8,28.1,1084,Lunch,Maintenance
2935,Spinach,Vegetable,255,566,29.0,21.3,1.4,13.9,43.9,131,Lunch,Muscle Gain
2936,Sweet Potato,Carbohydrate,242,231,19.3,69.4,1.7,17.2,42.1,795,Lunch,Weight Loss
2937,Almonds,Healthy Fat,137,588,33.2,49.1,36.8,3.3,38.9,238,Snack,Weight Loss
2938,Tuna,Protein,441,711,28.0,4.3,31.1,8.1,42.8,858,Dinner,Muscle Gain
2939,Orange,Fruit,342,643,46.8,67.1,9.7,5.0,2.2,950,Dinner,Weight Loss
2940,Olive Oil,Healthy Fat,335,404,15.6,58.9,17.3,6.9,42.7,421,Lunch,Maintenance
2941,Olive Oil,Healthy Fat,395,212,36.3,88.8,36.2,15.8,44.2,1112,Breakfast,Muscle Gain
2942,Milk,Dairy,111,211,31.6,55.7,30.6,14.0,21.0,379,Breakfast,Muscle Gain
2943,Salmon,Protein,475,572,48.7,79.0,27.8,17.3,19.5,9,Dinner,Muscle Gain
2944,Brown Rice,Carbohydrate,439,448,43.8,82.0,19.3,6.9,38.1,337,Breakfast,Muscle Gain
2945,Spinach,Vegetable,398,735,11.8,13.5,30.6,6.4,18.5,267,Snack,Muscle Gain
2946,Oats,Carbohydrate,414,183,57.0,2.9,11.1,3.2,5.9,443,Breakfast,Maintenance
2947,Spinach,Vegetable,85,165,49.3,66.0,16.3,13.6,44.3,746,Breakfast,Weight Loss
2948,Banana,Fruit,432,133,25.0,67.2,5.4,10.5,11.3,545,Lunch,Muscle Gain
2949,Greek Yogurt,Protein,91,283,33.7,97.5,23.7,3.6,17.7,352,Snack,Weight Loss
2950,Milk,Dairy,499,70,9.2,55.5,15.9,12.0,38.0,199,Lunch,Weight Loss
2951,Avocado,Healthy Fat,175,507,34.0,59.2,30.2,5.6,7.4,293,Snack,Muscle Gain
2952,Salmon,Protein,396,270,34.0,90.4,25.5,14.6,7.0,1139,Breakfast,Maintenance
2953,Egg,Protein,278,411,34.9,52.7,20.6,1.3,21.4,464,Dinner,Weight Loss
2954,Carrot,Vegetable,220,169,52.5,48.5,17.6,15.6,17.4,15,Snack,Weight Loss
2955,Milk,Dairy,235,574,54.4,48.2,15.6,8.0,35.0,71,Breakfast,Muscle Gain
2956,Orange,Fruit,118,500,42.9,44.3,38.5,14.9,26.3,429,Lunch,Weight Loss
2957,Tuna,Protein,400,359,25.9,90.8,18.7,9.4,42.5,698,Dinner,Maintenance
2958,Sweet Potato,Carbohydrate,34,494,50.1,96.1,11.3,1.1,11.1,306,Snack,Weight Loss
2959,Carrot,Vegetable,311,689,16.9,27.7,31.4,14.9,42.8,797,Lunch,Maintenance
2960,Sweet Potato,Carbohydrate,120,580,12.4,91.1,6.9,19.9,35.6,769,Breakfast,Weight Loss
2961,Salmon,Protein,146,628,35.9,42.5,30.7,5.4,10.3,1011,Lunch,Muscle Gain
2962,Banana,Fruit,52,212,44.0,0.1,27.1,13.4,28.8,23,Breakfast,Weight Loss
2963,Avocado,Healthy Fat,109,723,56.6,34.0,5.1,9.5,27.0,312,Breakfast,Maintenance
2964,Salmon,Protein,492,564,12.4,54.0,14.2,7.1,21.6,867,Snack,Muscle Gain
2965,Olive Oil,Healthy Fat,185,393,23.9,40.6,21.2,18.6,19.0,667,Breakfast,Muscle Gain
2966,Tuna,Protein,274,412,18.9,28.2,3.3,2.1,35.2,613,Breakfast,Muscle Gain
2967,Chicken Breast,Protein,68,648,15.5,27.6,20.1,13.0,39.8,403,Dinner,Maintenance
2968,Spinach,Vegetable,285,663,58.1,94.8,20.2,16.8,16.2,225,Breakfast,Muscle Gain
2969,Broccoli,Vegetable,426,153,47.3,45.9,0.1,18.5,21.4,285,Lunch,Weight Loss
2970,Greek Yogurt,Protein,362,428,52.0,8.2,34.5,10.1,33.9,56,Breakfast,Weight Loss
2971,Orange,Fruit,278,152,52.6,97.4,0.8,17.3,8.3,824,Snack,Muscle Gain
2972,Olive Oil,Healthy Fat,426,435,55.6,65.4,26.9,15.2,34.5,256,Snack,Maintenance
2973,Egg,Protein,208,545,23.2,53.4,32.7,16.9,19.9,704,Breakfast,Maintenance
2974,Spinach,Vegetable,299,549,25.9,62.3,23.0,1.3,17.0,78,Snack,Muscle Gain
2975,Egg,Protein,380,163,49.6,57.1,14.8,11.7,16.8,289,Snack,Weight Loss
2976,Oats,Carbohydrate,365,323,29.4,58.0,19.7,6.5,10.0,932,Breakfast,Weight Loss
2977,Spinach,Vegetable,208,136,55.0,3.6,38.8,11.5,34.1,99,Snack,Maintenance
2978,Broccoli,Vegetable,423,185,49.1,20.9,29.5,6.0,30.7,336,Snack,Weight Loss
2979,Spinach,Vegetable,407,325,56.0,51.1,29.8,11.2,46.5,314,Lunch,Muscle Gain
2980,Oats,Carbohydrate,154,425,56.0,90.2,30.1,13.2,33.4,477,Lunch,Muscle Gain
2981,Brown Rice,Carbohydrate,387,65,36.5,20.6,38.3,7.4,42.0,410,Dinner,Weight Loss
2982,Milk,Dairy,223,381,53.9,60.2,35.6,17.6,5.5,459,Lunch,Maintenance
2983,Banana,Fruit,134,681,54.0,74.4,26.7,16.6,9.5,351,Lunch,Weight Loss
2984,Almonds,Healthy Fat,236,247,24.9,47.1,33.3,4.7,24.8,932,Snack,Muscle Gain
2985,Orange,Fruit,344,137,4.4,67.4,8.9,11.7,14.7,818,Breakfast,Weight Loss
2986,Orange,Fruit,194,229,31.8,90.6,39.7,17.9,27.5,537,Snack,Maintenance
2987,Apple,Fruit,164,198,6.8,61.9,21.5,14.4,47.1,291,Dinner,Weight Loss
2988,Egg,Protein,267,615,48.1,45.4,17.5,7.9,23.2,1175,Snack,Muscle Gain
2989,Salmon,Protein,106,707,42.5,85.1,10.9,18.1,28.7,581,Lunch,Muscle Gain
2990,Tuna,Protein,439,294,29.3,72.6,6.5,9.2,13.7,115,Lunch,Maintenance
2991,Milk,Dairy,40,91,55.1,84.4,7.8,14.7,1.2,850,Lunch,Weight Loss
2992,Banana,Fruit,392,125,54.5,25.3,28.1,12.7,47.0,1121,Snack,Muscle Gain
2993,Salmon,Protein,219,402,2.8,12.8,30.8,7.4,15.1,243,Snack,Muscle Gain
2994,Apple,Fruit,144,479,41.7,54.4,39.2,0.7,28.8,432,Lunch,Maintenance
2995,Oats,Carbohydrate,332,559,47.0,99.5,6.3,1.5,31.6,987,Dinner,Maintenance
2996,Salmon,Protein,254,164,35.4,9.4,26.6,6.7,45.2,620,Lunch,Weight Loss
2997,Orange,Fruit,333,230,29.0,8.4,3.0,19.5,3.1,915,Lunch,Weight Loss
2998,Avocado,Healthy Fat,84,735,29.9,2.3,31.6,17.1,29.4,1055,Lunch,Maintenance
2999,Salmon,Protein,245,325,14.6,46.9,15.0,0.7,16.8,842,Snack,Maintenance
3000,Greek Yogurt,Protein,322,297,60.0,13.4,38.8,0.9,46.0,177,Breakfast,Muscle Gain
3001,Tuna,Protein,401,523,59.8,52.9,19.3,9.3,11.2,190,Lunch,Weight Loss
3002,Apple,Fruit,66,46,39.1,57.9,17.3,17.4,3.5,322,Snack,Maintenance
3003,Egg,Protein,232,142,29.8,35.7,35.3,9.3,16.5,185,Lunch,Weight Loss
3004,Spinach,Vegetable,214,732,25.3,67.6,28.6,13.3,48.0,570,Snack,Weight Loss
3005,Brown Rice,Carbohydrate,430,492,49.0,49.3,28.4,2.3,8.5,231,Snack,Weight Loss
3006,Banana,Fruit,79,171,25.5,88.2,18.8,6.0,14.2,996,Breakfast,Weight Loss
3007,Sweet Potato,Carbohydrate,435,797,35.5,67.4,23.0,15.1,32.2,664,Dinner,Maintenance
3008,Milk,Dairy,373,611,25.4,1.1,37.7,16.0,22.9,219,Snack,Muscle Gain
3009,Peanut Butter,Healthy Fat,456,477,58.3,26.3,0.1,1.1,31.2,377,Dinner,Weight Loss
3010,Almonds,Healthy Fat,332,241,42.3,9.8,27.5,3.5,2.4,807,Breakfast,Muscle Gain
3011,Almonds,Healthy Fat,313,463,59.7,90.3,5.7,14.2,17.1,851,Breakfast,Weight Loss
3012,Chicken Breast,Protein,228,146,29.2,21.9,25.7,18.0,12.8,680,Breakfast,Weight Loss
3013,Broccoli,Vegetable,102,297,9.6,57.9,22.4,7.7,30.0,19,Dinner,Weight Loss
3014,Broccoli,Vegetable,459,800,44.8,49.1,14.4,14.3,44.5,303,Breakfast,Muscle Gain
3015,Almonds,Healthy Fat,191,170,57.7,62.0,9.3,0.1,36.5,554,Snack,Muscle Gain
3016,Carrot,Vegetable,127,41,46.4,42.5,4.9,5.9,20.6,627,Dinner,Maintenance
3017,Chicken Breast,Protein,404,114,32.8,14.9,32.4,16.4,8.1,1186,Lunch,Muscle Gain
3018,Apple,Fruit,495,513,2.2,13.5,10.5,9.8,2.9,967,Lunch,Maintenance
3019,Chicken Breast,Protein,301,778,55.3,83.7,29.5,5.7,13.9,1200,Lunch,Muscle Gain
3020,Greek Yogurt,Protein,331,588,58.6,44.1,16.7,18.9,36.1,483,Lunch,Maintenance
3021,Cheese,Dairy,93,231,31.5,1.0,22.2,2.8,9.6,337,Dinner,Weight Loss
3022,Broccoli,Vegetable,311,274,23.2,21.1,15.8,7.2,15.6,290,Lunch,Maintenance
3023,Broccoli,Vegetable,107,308,37.1,22.5,29.3,6.4,3.1,451,Lunch,Muscle Gain
3024,Banana,Fruit,192,197,15.0,61.3,19.0,15.4,13.1,610,Breakfast,Muscle Gain
3025,Tuna,Protein,441,83,28.9,97.3,13.8,7.1,36.5,572,Snack,Muscle Gain
3026,Sweet Potato,Carbohydrate,83,181,58.2,59.5,22.0,1.4,34.9,374,Lunch,Muscle Gain
3027,Apple,Fruit,55,195,3.1,85.6,38.6,10.0,36.7,399,Breakfast,Muscle Gain
3028,Banana,Fruit,345,76,6.7,66.9,33.8,12.0,30.0,406,Lunch,Muscle Gain
3029,Almonds,Healthy Fat,252,422,19.3,20.0,29.4,0.6,40.6,685,Snack,Weight Loss
3030,Orange,Fruit,109,483,14.0,50.0,16.8,6.9,27.5,633,Dinner,Maintenance
3031,Almonds,Healthy Fat,471,185,30.5,24.3,35.4,4.5,49.7,699,Snack,Weight Loss
3032,Almonds,Healthy Fat,368,560,32.5,49.1,10.2,16.7,25.7,1045,Lunch,Maintenance
3033,Banana,Fruit,249,383,6.2,39.1,17.2,7.1,45.9,715,Breakfast,Muscle Gain
3034,Apple,Fruit,186,154,9.3,74.5,10.2,5.7,19.2,743,Snack,Weight Loss
3035,Banana,Fruit,419,387,6.4,60.9,36.1,2.5,10.7,560,Dinner,Muscle Gain
3036,Olive Oil,Healthy Fat,295,579,21.3,22.4,30.7,17.4,35.4,137,Dinner,Maintenance
3037,Almonds,Healthy Fat,332,300,1.7,97.8,10.5,8.4,24.1,612,Lunch,Weight Loss
3038,Salmon,Protein,40,247,47.2,87.7,28.8,17.8,2.6,672,Snack,Weight Loss
3039,Peanut Butter,Healthy Fat,145,252,19.0,20.1,27.6,14.9,1.5,189,Breakfast,Maintenance
3040,Orange,Fruit,391,157,18.6,72.1,9.8,9.7,11.5,1107,Dinner,Maintenance
3041,Tuna,Protein,51,297,40.7,13.4,8.1,13.0,13.1,973,Lunch,Muscle Gain
3042,Spinach,Vegetable,185,233,57.4,60.4,29.3,8.3,25.7,320,Dinner,Weight Loss
3043,Oats,Carbohydrate,363,346,28.3,52.2,35.8,15.6,48.1,1144,Lunch,Weight Loss
3044,Peanut Butter,Healthy Fat,135,206,37.4,49.2,17.9,13.0,19.5,442,Dinner,Weight Loss
3045,Avocado,Healthy Fat,73,213,16.4,40.4,5.8,4.4,45.7,860,Lunch,Weight Loss
3046,Olive Oil,Healthy Fat,463,264,21.1,42.9,18.7,4.1,30.9,139,Lunch,Maintenance
3047,Almonds,Healthy Fat,304,683,11.6,44.8,20.5,4.8,17.7,442,Dinner,Weight Loss
3048,Almonds,Healthy Fat,82,192,4.8,63.0,22.3,12.3,31.5,64,Lunch,Muscle Gain
3049,Salmon,Protein,91,710,34.0,74.6,38.3,8.5,24.3,887,Snack,Maintenance
3050,Salmon,Protein,39,428,11.8,56.0,29.2,1.4,3.7,411,Snack,Maintenance
3051,Sweet Potato,Carbohydrate,113,344,53.3,61.0,38.4,16.3,15.3,520,Dinner,Maintenance
3052,Banana,Fruit,113,227,43.2,37.1,36.8,9.3,28.5,620,Snack,Muscle Gain
3053,Tuna,Protein,132,261,39.1,14.5,18.7,7.5,45.1,361,Dinner,Muscle Gain
3054,Tuna,Protein,320,300,59.9,91.5,36.2,12.7,10.6,223,Snack,Weight Loss
3055,Orange,Fruit,364,679,8.6,1.0,4.4,11.7,28.9,188,Lunch,Maintenance
3056,Broccoli,Vegetable,67,42,17.3,28.8,38.5,7.8,43.8,890,Breakfast,Muscle Gain
3057,Milk,Dairy,235,267,57.0,97.6,38.6,6.4,2.0,49,Snack,Weight Loss
3058,Egg,Protein,239,273,59.4,70.7,11.7,7.7,45.4,1028,Breakfast,Weight Loss
3059,Peanut Butter,Healthy Fat,92,670,14.4,17.6,34.5,8.2,31.3,539,Breakfast,Muscle Gain
3060,Milk,Dairy,489,511,14.8,11.3,2.1,1.0,14.3,491,Lunch,Maintenance
3061,Apple,Fruit,391,143,4.8,85.3,22.1,6.8,45.6,1018,Dinner,Maintenance
3062,Greek Yogurt,Protein,465,786,57.2,16.5,36.5,17.1,0.1,1188,Breakfast,Muscle Gain
3063,Peanut Butter,Healthy Fat,37,438,48.5,0.4,12.9,4.8,40.0,398,Dinner,Muscle Gain
3064,Sweet Potato,Carbohydrate,499,528,30.4,37.9,8.6,5.6,45.8,492,Snack,Maintenance
3065,Broccoli,Vegetable,374,336,40.6,4.6,37.7,7.8,17.3,424,Lunch,Weight Loss
3066,Sweet Potato,Carbohydrate,299,365,49.2,40.9,14.6,6.0,44.3,1138,Dinner,Weight Loss
3067,Cheese,Dairy,148,717,57.4,12.5,12.8,14.7,41.1,290,Lunch,Weight Loss
3068,Cheese,Dairy,408,644,13.1,1.2,13.6,2.4,10.4,904,Snack,Maintenance
3069,Almonds,Healthy Fat,474,463,9.2,11.0,15.6,5.1,34.4,622,Snack,Weight Loss
3070,Olive Oil,Healthy Fat,357,340,58.6,47.3,28.0,10.0,44.8,445,Dinner,Muscle Gain
3071,Orange,Fruit,139,208,23.1,85.7,34.8,5.7,35.7,616,Dinner,Weight Loss
3072,Almonds,Healthy Fat,246,737,50.0,11.9,17.6,19.1,23.0,1152,Snack,Weight Loss
3073,Sweet Potato,Carbohydrate,143,790,6.3,32.2,32.4,15.6,22.6,324,Snack,Weight Loss
3074,Broccoli,Vegetable,241,109,36.3,17.4,21.9,2.5,4.4,92,Snack,Weight Loss
3075,Banana,Fruit,370,181,59.7,83.7,7.8,7.7,14.7,1055,Breakfast,Muscle Gain
3076,Cheese,Dairy,367,574,41.3,37.2,17.3,9.6,36.5,611,Breakfast,Maintenance
3077,Orange,Fruit,146,410,20.2,52.0,1.3,18.0,44.7,26,Snack,Weight Loss
3078,Greek Yogurt,Protein,136,654,27.8,54.8,38.2,14.0,40.3,975,Snack,Maintenance
3079,Banana,Fruit,127,645,41.9,68.0,31.2,4.5,13.3,621,Snack,Maintenance
3080,Chicken Breast,Protein,86,177,28.0,96.4,19.6,16.5,31.4,504,Snack,Weight Loss
3081,Chicken Breast,Protein,182,582,27.8,81.9,11.5,19.2,10.0,284,Snack,Muscle Gain
3082,Brown Rice,Carbohydrate,141,705,35.9,26.7,9.1,20.0,47.9,679,Dinner,Weight Loss
3083,Tuna,Protein,111,307,44.3,4.1,20.8,18.7,19.4,689,Snack,Maintenance
3084,Avocado,Healthy Fat,473,228,34.3,2.2,27.3,13.9,34.4,766,Breakfast,Muscle Gain
3085,Egg,Protein,37,361,36.4,71.4,33.2,17.9,5.4,835,Snack,Muscle Gain
3086,Egg,Protein,32,147,18.1,90.4,13.3,14.9,16.1,715,Snack,Weight Loss
3087,Milk,Dairy,260,616,47.8,78.9,36.4,4.3,27.1,302,Lunch,Muscle Gain
3088,Tuna,Protein,244,364,33.3,73.3,31.5,0.8,21.0,20,Snack,Maintenance
3089,Milk,Dairy,158,403,44.9,21.6,32.5,19.4,33.3,289,Snack,Maintenance
3090,Greek Yogurt,Protein,266,708,5.8,51.8,19.3,11.7,43.5,390,Dinner,Muscle Gain
3091,Carrot,Vegetable,407,273,45.1,35.2,27.6,8.6,26.1,382,Snack,Weight Loss
3092,Broccoli,Vegetable,125,557,7.9,11.3,4.9,14.6,20.3,1026,Breakfast,Muscle Gain
3093,Tuna,Protein,42,280,51.9,3.4,20.1,16.4,0.8,201,Dinner,Maintenance
3094,Tuna,Protein,379,536,18.9,46.1,3.1,16.9,25.4,273,Snack,Weight Loss
3095,Avocado,Healthy Fat,346,617,2.4,86.8,26.4,18.9,38.9,76,Breakfast,Maintenance
3096,Greek Yogurt,Protein,472,635,30.8,5.0,9.1,16.4,26.7,656,Lunch,Weight Loss
3097,Carrot,Vegetable,138,300,12.6,67.7,30.2,15.6,29.0,410,Breakfast,Muscle Gain
3098,Tuna,Protein,277,178,34.0,22.1,24.1,18.7,21.2,1045,Breakfast,Muscle Gain
3099,Oats,Carbohydrate,133,648,19.8,66.3,27.4,12.1,15.6,682,Lunch,Maintenance
3100,Sweet Potato,Carbohydrate,203,360,49.9,34.2,13.5,7.9,15.0,1001,Breakfast,Muscle Gain
3101,Broccoli,Vegetable,365,72,25.7,87.8,36.4,12.9,48.2,734,Lunch,Maintenance
3102,Olive Oil,Healthy Fat,450,190,22.9,29.4,28.3,11.8,35.0,194,Snack,Weight Loss
3103,Chicken Breast,Protein,101,440,26.6,89.6,26.1,12.5,32.1,854,Breakfast,Weight Loss
3104,Apple,Fruit,329,787,58.5,97.9,28.7,8.5,16.0,508,Lunch,Muscle Gain
3105,Broccoli,Vegetable,373,372,8.5,34.5,23.1,3.4,2.5,1035,Lunch,Weight Loss
3106,Carrot,Vegetable,469,497,35.5,14.0,33.0,2.3,24.0,754,Dinner,Muscle Gain
3107,Peanut Butter,Healthy Fat,239,731,5.0,10.5,32.3,7.8,7.2,674,Dinner,Weight Loss
3108,Orange,Fruit,234,325,6.9,39.8,31.6,18.8,44.6,867,Lunch,Muscle Gain
3109,Brown Rice,Carbohydrate,74,148,39.9,60.3,36.8,3.3,7.7,1099,Breakfast,Maintenance
3110,Spinach,Vegetable,181,99,56.2,54.1,30.0,0.4,28.6,681,Snack,Maintenance
3111,Sweet Potato,Carbohydrate,202,515,1.0,50.5,13.8,15.1,13.6,1120,Snack,Muscle Gain
3112,Almonds,Healthy Fat,331,481,55.5,38.8,13.5,17.1,38.6,722,Dinner,Weight Loss
3113,Spinach,Vegetable,332,698,39.9,65.4,32.5,18.5,24.1,631,Breakfast,Maintenance
3114,Avocado,Healthy Fat,418,153,14.0,7.8,13.1,4.1,12.4,400,Breakfast,Weight Loss
3115,Egg,Protein,62,793,35.8,93.0,16.0,19.2,29.7,681,Lunch,Maintenance
3116,Sweet Potato,Carbohydrate,175,42,33.1,99.9,28.0,13.5,39.4,808,Lunch,Weight Loss
3117,Peanut Butter,Healthy Fat,232,472,54.3,30.0,23.0,17.5,47.3,799,Breakfast,Maintenance
3118,Brown Rice,Carbohydrate,450,180,29.2,67.3,15.2,20.0,11.7,702,Snack,Maintenance
3119,Orange,Fruit,170,568,3.0,65.5,3.9,6.6,47.1,995,Lunch,Weight Loss
3120,Greek Yogurt,Protein,464,767,9.1,23.8,32.8,7.3,20.1,801,Dinner,Maintenance
3121,Apple,Fruit,402,239,49.6,93.3,32.5,18.2,17.3,39,Snack,Muscle Gain
3122,Salmon,Protein,214,486,25.9,34.1,15.8,4.8,27.1,673,Lunch,Weight Loss
3123,Banana,Fruit,137,356,56.3,70.7,39.9,19.0,32.0,962,Lunch,Maintenance
3124,Avocado,Healthy Fat,208,728,49.5,86.0,32.7,14.2,1.3,447,Snack,Weight Loss
3125,Banana,Fruit,64,280,56.9,69.0,34.1,7.0,12.2,574,Lunch,Weight Loss
3126,Avocado,Healthy Fat,388,251,26.7,32.2,38.4,11.7,22.3,730,Dinner,Weight Loss
3127,Oats,Carbohydrate,284,168,55.6,40.2,6.0,15.3,6.8,1135,Breakfast,Maintenance
3128,Olive Oil,Healthy Fat,461,543,48.8,93.7,30.4,18.5,4.7,885,Dinner,Weight Loss
3129,Tuna,Protein,344,498,28.5,76.6,32.6,17.0,6.6,575,Breakfast,Muscle Gain
3130,Peanut Butter,Healthy Fat,413,108,15.7,97.5,27.4,4.3,8.0,82,Lunch,Muscle Gain
3131,Oats,Carbohydrate,53,325,34.3,19.7,14.4,2.2,3.7,961,Breakfast,Maintenance
3132,Milk,Dairy,79,270,9.8,34.6,35.3,0.3,31.8,590,Snack,Maintenance
3133,Orange,Fruit,205,644,17.7,91.4,2.3,12.7,1.8,379,Breakfast,Muscle Gain
3134,Sweet Potato,Carbohydrate,97,395,37.9,5.9,38.2,2.0,6.4,1027,Dinner,Maintenance
3135,Olive Oil,Healthy Fat,114,356,13.6,29.3,19.4,1.9,36.3,40,Lunch,Weight Loss
3136,Oats,Carbohydrate,147,718,25.9,5.6,6.0,9.8,9.1,825,Breakfast,Maintenance
3137,Spinach,Vegetable,198,150,59.2,47.7,24.3,12.6,33.1,1089,Snack,Maintenance
3138,Greek Yogurt,Protein,275,385,52.8,79.2,14.4,5.5,17.2,1025,Breakfast,Weight Loss
3139,Sweet Potato,Carbohydrate,232,683,58.0,26.6,30.3,18.6,49.4,254,Dinner,Muscle Gain
3140,Peanut Butter,Healthy Fat,306,609,47.0,76.1,31.0,19.0,37.8,251,Breakfast,Maintenance
3141,Apple,Fruit,384,576,7.0,1.3,20.7,0.8,33.3,451,Snack,Weight Loss
3142,Almonds,Healthy Fat,287,633,40.6,31.8,7.7,18.0,32.2,650,Dinner,Maintenance
3143,Oats,Carbohydrate,292,357,23.8,37.7,16.9,13.1,18.1,912,Dinner,Muscle Gain
3144,Avocado,Healthy Fat,231,526,0.6,59.5,18.1,9.9,31.3,748,Breakfast,Maintenance
3145,Orange,Fruit,123,715,38.9,41.9,35.3,13.8,25.6,92,Breakfast,Maintenance
3146,Salmon,Protein,492,431,19.8,6.9,9.1,3.7,24.6,456,Breakfast,Muscle Gain
3147,Olive Oil,Healthy Fat,369,331,6.6,23.8,16.9,4.9,11.7,1076,Lunch,Maintenance
3148,Broccoli,Vegetable,83,58,59.7,71.2,18.9,9.1,10.4,259,Dinner,Weight Loss
3149,Salmon,Protein,196,366,55.4,33.1,33.5,19.0,43.9,709,Snack,Weight Loss
3150,Broccoli,Vegetable,300,207,16.0,27.7,31.0,8.5,8.0,848,Lunch,Weight Loss
3151,Milk,Dairy,376,207,44.6,95.1,0.5,5.3,19.3,966,Dinner,Maintenance
3152,Avocado,Healthy Fat,174,721,16.2,27.5,30.2,14.0,41.8,26,Snack,Maintenance
3153,Chicken Breast,Protein,44,584,27.6,52.1,21.9,9.9,25.7,886,Snack,Maintenance
3154,Broccoli,Vegetable,171,795,8.5,20.8,30.5,14.1,47.2,716,Snack,Weight Loss
3155,Apple,Fruit,102,477,56.3,33.6,39.6,17.1,4.0,189,Breakfast,Muscle Gain
3156,Broccoli,Vegetable,36,434,36.2,35.5,24.9,18.2,32.6,812,Dinner,Muscle Gain
3157,Egg,Protein,250,174,48.8,40.0,15.9,4.4,29.5,152,Snack,Muscle Gain
3158,Sweet Potato,Carbohydrate,140,107,19.5,88.6,32.6,5.1,2.2,320,Dinner,Maintenance
3159,Brown Rice,Carbohydrate,483,471,24.1,53.0,12.4,1.7,5.8,991,Snack,Muscle Gain
3160,Almonds,Healthy Fat,450,421,15.8,25.9,8.4,10.5,24.6,318,Lunch,Muscle Gain
3161,Sweet Potato,Carbohydrate,275,62,47.5,88.8,19.8,11.7,22.5,1047,Dinner,Maintenance
3162,Chicken Breast,Protein,140,350,4.3,93.3,12.9,10.1,25.5,900,Snack,Muscle Gain
3163,Milk,Dairy,116,157,57.2,52.9,39.9,5.4,17.6,228,Breakfast,Weight Loss
3164,Avocado,Healthy Fat,373,363,10.6,86.3,21.9,14.7,4.8,303,Dinner,Maintenance
3165,Greek Yogurt,Protein,322,407,26.9,20.9,20.0,10.6,46.4,1037,Dinner,Muscle Gain
3166,Orange,Fruit,75,491,18.3,53.4,18.2,4.4,7.0,627,Breakfast,Maintenance
3167,Chicken Breast,Protein,98,566,3.1,23.8,14.2,12.7,1.8,926,Breakfast,Muscle Gain
3168,Sweet Potato,Carbohydrate,208,800,49.9,50.3,14.3,19.2,12.5,802,Dinner,Maintenance
3169,Broccoli,Vegetable,415,318,22.0,40.6,4.3,12.7,5.5,763,Dinner,Weight Loss
3170,Tuna,Protein,308,505,20.7,26.9,6.5,0.8,18.6,836,Lunch,Muscle Gain
3171,Almonds,Healthy Fat,144,729,1.7,7.8,39.1,18.7,7.9,1054,Snack,Weight Loss
3172,Apple,Fruit,40,612,34.6,92.4,30.3,17.3,20.6,368,Breakfast,Maintenance
3173,Apple,Fruit,61,627,43.5,58.6,0.9,1.0,17.3,887,Dinner,Muscle Gain
3174,Chicken Breast,Protein,163,152,9.8,32.6,3.0,12.3,47.9,210,Dinner,Muscle Gain
3175,Greek Yogurt,Protein,145,254,55.3,22.5,1.2,19.2,29.5,185,Snack,Muscle Gain
3176,Almonds,Healthy Fat,107,438,12.8,0.1,12.5,3.9,12.8,562,Dinner,Maintenance
3177,Avocado,Healthy Fat,275,464,3.5,60.4,12.2,17.9,23.2,593,Lunch,Muscle Gain
3178,Milk,Dairy,285,224,2.5,72.7,23.0,14.1,35.4,497,Snack,Muscle Gain
3179,Broccoli,Vegetable,174,268,13.5,47.8,21.4,4.1,24.9,402,Snack,Muscle Gain
3180,Greek Yogurt,Protein,414,193,4.1,67.0,31.8,1.1,33.1,833,Dinner,Weight Loss
3181,Milk,Dairy,414,244,35.1,59.1,2.3,3.9,29.2,789,Dinner,Muscle Gain
3182,Cheese,Dairy,160,269,50.1,48.1,38.6,18.5,40.5,9,Breakfast,Muscle Gain
3183,Brown Rice,Carbohydrate,91,591,31.1,7.3,16.0,7.6,43.8,648,Lunch,Maintenance
