Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
Female,43,185.6,104.5,70,156,37.9,1119.9
Male,20,190.9,72.0,78,163,36.6,918.0
Male,19,150.4,96.3,30,164,36.0,456.9
Male,40,176.2,114.8,107,190,36.7,2361.1
Male,35,191.8,72.3,76,69,37.4,399.1
Male,65,175.4,79.0,100,158,37.4,1247.3
Male,23,190.2,59.6,83,131,36.5,674.9
Female,22,190.3,60.3,25,71,36.3,97.8
Female,25,168.9,107.4,78,127,38.6,1068.1
Female,28,184.6,99.1,121,146,36.3,1721.1
Male,26,184.0,46.8,65,108,36.7,342.1
Female,44,168.8,61.8,163,84,38.7,858.2
Female,27,162.2,89.4,128,79,37.0,879.9
Female,50,161.7,102.6,46,166,37.6,762.6
Male,23,193.7,83.6,114,168,37.2,1630.8
Female,31,158.2,46.6,59,115,36.1,319.7
Female,20,174.3,58.9,134,88,36.8,711.3
Female,40,183.0,54.5,71,138,37.6,543.0
Male,55,152.9,47.8,153,175,37.7,1273.5
Male,51,173.3,57.9,63,164,40.0,593.7
Male,32,175.1,47.9,61,180,39.5,509.4
Female,43,177.3,60.1,54,63,39.5,194.0
Female,38,175.6,104.5,140,142,37.6,2048.7
Female,55,164.0,73.8,154,132,39.2,1512.9
Male,59,191.0,52.6,107,172,37.4,947.0
Male,42,188.1,113.4,37,142,38.8,596.6
Female,53,175.2,58.5,147,177,39.1,1541.6
Female,51,174.9,65.5,173,103,37.4,1146.7
Male,50,175.9,46.5,178,137,36.5,1160.5
Male,24,185.5,87.1,93,70,38.1,553.0
Male,63,172.9,91.5,168,140,36.7,2131.8
Male,46,194.3,122.3,138,85,39.9,1427.2
Male,31,155.5,109.5,85,174,37.3,1603.3
Male,31,189.3,123.1,166,129,38.5,2639.3
Female,55,159.7,88.2,72,101,36.6,620.5
Female,58,157.0,77.1,160,122,39.1,1533.2
Male,26,155.4,128.3,125,178,36.5,2855.4
Female,47,180.5,66.2,15,118,36.9,108.0
Female,43,162.1,109.9,132,125,36.1,1798.3
Male,57,183.8,84.3,13,73,37.6,93.5
Female,32,173.7,71.0,149,60,38.2,656.8
Female,26,165.0,116.9,57,167,36.2,1140.2
Male,44,189.5,95.4,160,168,38.4,2546.4
Female,41,181.5,87.2,160,169,38.9,2382.7
Male,49,168.6,95.3,35,178,38.5,597.2
Male,35,162.1,73.1,93,63,39.4,433.6
Male,21,151.3,62.8,48,147,38.2,442.6
Female,59,186.5,124.0,99,169,36.2,2062.9
Female,46,150.1,56.7,111,95,36.4,622.8
Female,40,180.2,94.6,71,99,37.4,642.5
Male,65,157.4,51.9,148,173,37.2,1302.9
Female,38,160.0,115.1,118,142,39.9,1937.7
Female,58,187.7,104.3,11,139,39.0,131.1
Female,33,178.7,110.3,18,111,36.1,244.7
Female,18,193.8,113.0,35,129,39.8,487.1
Male,22,194.9,104.5,135,161,37.7,2259.5
Male,50,169.5,86.1,107,177,39.8,1601.3
Male,49,178.5,96.8,12,182,37.0,228.3
Female,36,187.9,58.6,117,165,37.2,1114.3
Female,25,169.7,106.2,155,173,37.4,2869.7
Male,54,169.1,87.2,44,168,38.9,650.4
Male,46,171.2,91.3,98,164,39.3,1470.1
Male,21,160.5,112.1,92,66,38.3,662.1
Female,65,152.1,48.3,151,190,37.9,1406.5
Male,43,155.6,87.0,114,117,38.7,1186.2
Male,36,160.2,69.5,92,80,37.4,534.5
Male,38,165.5,77.3,78,114,36.5,674.3
Male,63,168.6,53.2,110,160,39.5,931.9
Male,26,160.8,79.9,62,90,36.9,437.5
Female,59,173.8,72.0,14,144,38.2,165.4
Male,20,192.4,89.0,73,170,38.0,1088.4
Female,38,153.5,46.5,27,190,37.7,259.6
Male,39,177.1,90.9,148,117,38.9,1591.9
Female,61,159.0,82.3,134,148,37.8,1652.7
Male,62,187.4,123.9,17,137,38.9,271.2
Male,34,152.1,59.5,83,148,36.8,721.8
Male,30,167.7,76.9,151,133,38.7,1551.4
Female,55,151.3,52.6,160,155,38.9,1332.7
Female,50,185.6,124.2,136,98,38.0,1657.3
Male,43,151.9,91.9,169,123,39.2,1932.3
Female,47,184.5,52.2,12,90,38.3,35.3
Female,21,173.2,77.1,79,138,36.1,827.6
Female,56,184.8,95.2,22,187,37.8,373.9
Male,20,183.5,128.2,75,87,37.5,861.6
Female,24,156.4,106.9,48,171,39.4,870.8
Male,24,151.5,89.4,124,176,36.9,1959.0
Male,40,157.1,67.5,50,170,37.7,552.3
Female,62,156.8,84.9,86,130,39.0,944.5
Male,53,162.5,78.4,122,159,38.1,1506.9
Male,35,175.4,109.8,129,121,38.5,1740.9
Female,63,151.6,126.5,13,176,36.7,266.9
Female,41,184.2,97.7,57,155,37.0,879.1
Female,34,181.2,78.9,144,145,39.7,1669.3
Male,38,172.3,91.8,137,62,36.6,788.2
Female,41,190.2,96.3,118,125,37.4,1400.4
Female,51,161.9,103.8,87,72,37.6,653.1
Male,50,189.4,88.0,139,126,36.8,1525.9
Female,26,186.1,45.8,97,150,37.3,656.5
Female,62,153.4,53.8,61,140,37.8,465.3
Female,23,181.9,70.2,129,132,38.0,1182.6
Female,54,157.1,75.6,88,88,39.4,566.7
Female,51,177.4,82.0,40,104,39.6,362.9
Male,57,184.6,105.0,56,186,37.5,1106.1
Female,65,160.4,104.9,73,159,38.0,1231.5
Male,63,167.2,67.5,34,126,38.2,267.1
Male,41,168.0,58.6,168,140,39.0,1349.9
Female,24,152.7,88.0,75,95,38.7,645.9
Female,58,165.5,95.4,173,137,38.9,2263.1
Female,39,181.2,82.5,73,134,38.1,812.7
Female,63,187.3,102.7,20,72,38.1,136.7
Female,50,160.8,53.1,157,100,39.8,848.4
Female,48,194.2,124.8,68,64,38.3,563.5
Male,60,182.9,104.4,165,142,39.7,2472.2
Female,52,168.6,85.4,53,123,39.2,557.0
Male,45,160.0,66.1,112,117,37.6,879.7
Male,62,178.9,45.5,45,169,36.1,342.6
Female,20,182.7,100.4,90,120,39.6,1108.7
Male,30,182.9,71.5,18,85,37.2,100.0
Male,57,188.8,92.0,95,178,39.6,1570.2
Male,46,163.3,108.2,98,134,38.7,1403.8
Male,39,175.1,83.8,106,183,37.8,1654.4
Male,52,186.4,129.1,59,115,38.6,856.3
Male,65,153.4,93.6,157,148,36.6,2163.2
Female,49,194.6,108.7,141,90,39.3,1371.7
Male,21,178.6,46.3,146,84,38.9,554.8
Female,30,159.0,109.9,121,130,38.3,1709.3
Male,59,162.8,61.8,150,115,38.3,1096.0
Male,32,173.7,119.5,82,156,36.8,1518.0
Male,59,162.8,96.2,142,139,36.0,1921.3
Male,63,151.6,81.3,55,63,36.8,275.6
Female,65,152.3,83.2,157,188,36.8,2452.3
Female,26,152.8,85.7,123,62,39.0,678.2
Male,29,188.2,75.2,48,98,36.1,349.1
Female,38,191.5,98.2,73,151,38.7,1087.0
Female,21,174.3,53.6,70,71,39.8,258.5
Female,27,172.7,98.6,115,179,37.0,2039.4
Male,51,186.1,110.2,26,65,37.4,169.5
Male,57,154.0,97.9,80,184,38.0,1425.2
Female,45,189.1,49.4,176,126,38.1,1082.5
Male,63,178.6,101.4,97,190,38.5,1877.5
Male,50,185.7,90.4,105,91,37.8,846.8
Male,55,153.2,47.2,166,140,37.2,1067.5
Male,63,165.2,100.6,137,147,36.9,2032.8
Male,24,186.7,103.0,76,169,38.6,1320.9
Female,39,168.9,74.1,117,185,36.2,1588.0
Male,49,154.4,129.2,25,86,38.3,292.3
Female,43,165.0,87.1,46,123,37.5,483.2
Female,63,152.8,97.7,153,144,39.2,2122.9
Female,33,175.3,120.9,52,61,37.0,369.6
Female,29,172.6,93.8,156,75,38.3,1094.9
Male,46,150.0,79.7,88,114,37.2,813.4
Male,60,168.0,70.7,37,98,37.1,261.6
Male,26,171.8,68.7,84,126,37.2,756.3
Female,28,159.1,93.7,144,66,37.0,885.2
Female,45,182.2,67.5,70,156,38.0,725.5
Male,28,159.9,50.5,96,134,38.8,675.5
Male,53,167.9,93.3,46,118,36.5,505.3
Female,49,152.7,71.9,168,123,38.6,1498.8
Male,45,158.7,82.0,179,67,37.2,980.7
Female,38,169.7,78.2,52,181,36.3,715.3
Male,55,153.1,114.0,123,136,37.2,1922.0
Female,45,183.4,109.6,69,116,39.2,889.7
Female,25,182.5,90.4,104,68,36.5,641.0
Male,59,191.1,109.5,129,103,37.2,1465.4
Female,22,165.5,48.0,120,98,38.4,552.2
Female,28,181.5,65.8,176,163,37.1,1859.5
Female,39,164.8,48.3,96,106,38.8,461.9
Female,28,174.0,114.1,145,172,39.2,2856.4
Female,24,175.4,113.6,156,106,39.7,1849.2
Male,46,175.8,92.1,125,146,39.9,1702.2
Male,20,151.6,68.0,173,76,36.7,869.3
Female,63,171.9,122.9,58,64,39.1,483.6
Female,56,189.7,86.2,59,112,39.5,566.4
Female,31,154.4,110.5,52,164,37.3,951.4
Female,64,187.3,74.5,138,100,38.7,1002.9
Female,63,165.3,57.2,65,141,37.8,506.7
Male,39,158.8,106.8,126,169,37.6,2286.6
Male,33,162.4,91.7,45,101,37.9,403.7
Male,62,167.7,128.6,17,62,39.2,146.4
Male,20,150.6,129.0,139,180,36.5,3255.4
Male,47,169.2,117.7,22,111,39.9,273.5
Male,26,170.2,116.6,158,118,37.6,2190.9
Male,26,184.6,79.1,42,90,39.9,274.4
Male,27,185.3,128.0,80,174,36.6,1772.0
Female,23,166.1,73.8,45,103,36.1,342.7
Female,46,150.8,80.3,138,154,38.0,1698.5
Male,20,161.2,84.8,157,77,38.7,1048.5
Male,24,191.8,64.9,110,93,36.3,675.5
Male,23,168.6,53.1,145,61,39.7,494.0
Male,64,175.9,86.2,49,110,39.1,450.8
Female,25,163.2,54.2,51,63,36.6,188.7
Male,42,182.7,111.8,173,113,37.3,2207.1
Female,49,194.1,98.2,124,171,37.3,2099.1
Male,47,176.8,84.4,151,129,39.3,1658.9
Male,21,192.6,77.1,128,144,37.8,1396.2
Male,56,181.7,112.3,153,70,39.5,1174.5
Female,31,152.7,68.0,91,99,36.3,618.0
Male,57,162.2,113.0,178,128,39.9,2594.8
Female,60,163.9,98.2,137,122,38.4,1670.9
Female,26,177.6,70.0,42,177,38.2,501.1
Female,21,160.7,69.3,113,81,37.7,626.2
Female,34,171.7,92.4,103,61,39.7,556.3
Female,37,160.9,110.3,43,82,39.7,374.7
Female,32,168.9,128.5,13,68,36.7,122.8
Male,25,173.4,96.4,34,123,38.9,402.6
Female,59,174.6,118.3,62,155,36.9,1137.5
Male,59,169.4,61.2,17,177,36.8,158.1
Female,56,152.7,58.5,99,184,40.0,1074.4
Female,21,153.7,82.5,175,162,39.2,2318.5
Male,53,193.4,98.2,76,107,36.0,823.7
Female,36,187.0,64.2,65,187,36.6,807.1
Female,59,194.1,80.2,70,98,38.0,534.2
Female,41,157.1,73.6,52,115,37.1,418.9
Female,62,172.2,116.8,66,116,36.5,885.7
Male,54,157.4,98.8,175,114,39.6,1982.8
Male,55,185.3,46.7,132,84,38.3,544.3
Female,39,152.1,74.5,77,183,39.3,1049.1
Male,20,163.7,123.5,113,73,38.1,1040.4
Female,37,188.6,125.7,46,181,39.7,1061.2
Male,43,155.2,100.4,110,64,39.6,691.5
Female,18,173.9,55.5,52,177,38.6,504.6
Male,62,158.1,51.7,82,117,36.6,474.5
Male,30,176.8,126.8,12,144,39.2,248.8
Male,25,155.3,74.7,148,117,38.7,1279.6
Male,19,173.1,98.3,66,147,38.5,936.0
Female,44,166.1,82.3,168,181,38.5,2524.3
Male,46,155.1,68.0,163,175,39.6,1953.6
Male,44,176.9,124.1,75,115,36.3,1070.9
Female,52,166.8,84.0,140,115,38.8,1336.2
Male,52,172.7,112.6,110,159,38.4,1943.8
Male,57,165.1,52.0,96,82,37.4,391.0
Male,40,175.0,73.2,125,86,38.7,783.2
Female,50,162.8,112.4,69,109,39.3,841.2
Female,29,155.2,126.1,180,117,36.9,2671.7
Male,50,186.7,99.8,10,125,36.2,95.4
Male,58,167.3,75.5,163,81,38.3,976.3
Male,61,152.1,58.8,139,112,38.4,930.2
Female,65,168.9,67.8,176,162,38.2,1960.2
Female,49,194.8,108.4,45,67,37.5,307.6
Male,51,188.9,112.9,176,126,36.2,2525.5
Female,18,184.9,61.6,107,185,37.4,1242.5
Female,25,174.9,45.3,156,153,39.7,1078.7
Female,34,188.4,123.6,168,151,37.3,3142.1
Male,57,162.9,49.3,133,170,36.2,1087.4
Female,23,188.2,75.9,41,80,36.7,226.6
Male,62,193.8,69.0,124,67,38.2,597.8
Female,46,190.0,80.9,66,143,36.4,734.0
Female,55,195.0,77.6,142,71,37.2,781.3
Female,63,188.8,51.2,150,107,36.7,796.4
Male,34,190.9,73.3,12,115,38.7,87.2
Female,55,170.9,60.5,174,133,39.4,1424.8
Male,45,180.5,66.7,118,89,37.3,723.0
Male,35,159.0,53.2,49,70,36.9,203.4
Female,20,174.1,90.2,120,150,36.1,1646.7
Male,43,187.2,108.3,129,131,37.4,1807.4
Female,18,183.0,79.3,156,62,38.4,761.3
Female,32,173.4,109.7,51,63,36.5,339.7
Female,45,181.5,46.2,62,188,37.9,538.0
Female,36,189.3,79.2,13,137,39.8,115.2
Female,31,176.5,71.7,42,123,38.8,384.1
Male,54,165.8,60.5,109,112,38.6,718.8
Female,34,150.8,85.5,85,162,39.6,1201.6
Female,62,190.6,114.9,123,136,39.7,1941.1
Male,31,157.7,108.4,90,160,36.5,1560.7
Male,37,183.5,51.8,107,173,38.1,976.7
Male,22,186.8,95.4,62,63,38.8,379.4
Male,19,175.8,77.4,29,137,37.6,307.7
Male,25,183.9,87.2,27,85,37.3,187.7
Male,28,160.2,69.4,11,74,38.1,68.5
Female,54,179.1,75.7,146,150,39.2,1641.2
Female,21,184.5,129.9,159,134,39.7,2749.2
Male,22,188.2,59.6,109,88,36.3,555.4
Female,26,155.5,47.7,68,84,37.6,245.9
Female,25,178.2,64.1,59,139,36.2,533.1
Female,60,169.6,55.0,86,180,39.8,822.6
Female,19,181.6,58.0,167,164,39.7,1580.8
Female,31,151.1,118.2,42,130,39.8,661.6
Male,31,182.0,64.0,13,147,36.7,142.9
Female,28,193.7,123.1,50,119,38.7,747.6
Female,32,169.6,50.2,11,167,39.4,95.2
Female,56,189.5,125.1,44,151,37.0,819.2
Female,27,190.8,73.3,96,138,36.6,1000.6
Male,62,150.8,99.2,91,105,39.6,937.1
Female,43,166.9,52.8,24,98,37.2,126.3
Female,29,177.9,50.2,85,111,36.6,502.2
Female,58,181.8,55.5,13,80,38.1,37.1
Female,41,192.8,102.1,17,187,38.0,301.3
Female,21,191.1,82.0,153,61,38.2,750.4
Male,22,176.4,63.4,12,82,36.3,86.2
Male,26,180.4,87.3,113,61,37.5,595.1
Male,31,191.4,50.8,158,79,36.7,605.2
Female,51,153.0,124.2,125,144,39.4,2265.3
Female,58,183.2,59.2,40,92,37.1,235.9
Female,48,186.2,82.6,173,60,39.4,857.7
Female,24,151.9,62.8,52,189,39.1,604.4
Female,20,182.1,58.1,72,107,38.2,462.0
Male,28,158.9,100.8,17,158,37.5,292.0
Female,50,177.4,102.7,105,76,38.1,822.3
Female,44,158.6,121.6,85,167,36.8,1728.6
Female,34,189.3,102.1,43,105,37.9,446.0
Female,64,188.1,91.1,167,149,36.4,2289.5
Male,33,170.8,88.3,133,74,36.6,853.0
Male,58,165.0,83.3,53,66,37.6,288.3
Female,40,183.1,66.7,60,78,38.3,337.5
Female,46,181.9,97.4,18,86,38.1,143.7
Female,63,161.9,129.2,160,134,38.7,2752.5
Male,56,152.4,108.7,31,186,39.2,640.6
Female,37,150.1,74.5,112,97,36.7,795.7
Male,56,183.0,84.0,53,164,37.6,706.0
Female,41,189.1,116.1,68,165,39.6,1281.7
Female,46,186.9,82.6,108,107,39.2,962.5
Male,40,171.4,97.0,40,188,36.7,749.1
Male,57,168.6,111.5,69,116,39.5,883.6
Female,44,174.6,60.9,146,70,36.9,642.5
Male,33,187.4,66.5,77,154,39.0,811.9
Male,40,170.3,72.7,141,132,37.0,1342.3
Male,44,159.0,57.4,96,94,37.7,505.8
Female,53,174.3,94.9,13,137,36.3,151.0
Male,31,182.9,85.6,149,124,36.6,1609.0
Female,39,178.7,99.5,97,99,37.2,927.0
Male,42,176.3,83.8,119,60,36.7,578.6
Male,36,154.9,115.7,102,181,36.3,2151.4
Female,45,169.6,117.2,168,187,37.3,3685.2
Female,54,183.5,94.4,66,123,37.9,790.2
Male,46,154.1,89.4,108,94,39.1,907.4
Female,59,188.3,64.7,16,110,37.8,123.9
Female,21,178.4,129.2,177,117,36.5,2693.0
Male,25,154.8,112.9,172,96,36.5,1863.9
Female,58,179.5,92.2,85,69,38.1,531.9
Male,58,152.1,116.1,60,62,38.7,432.4
Male,57,189.3,76.7,69,96,39.3,522.1
Female,23,150.5,98.3,176,163,38.5,2803.2
Male,45,172.7,125.2,10,177,38.1,227.0
Female,27,161.1,83.7,154,151,37.0,1945.0
Male,42,182.4,92.3,135,168,38.7,2109.0
Male,41,182.2,74.6,152,141,39.3,1597.3
Male,38,159.6,125.8,80,89,38.0,907.6
Female,23,172.8,103.0,36,177,36.4,661.1
Male,48,173.8,119.3,163,125,36.4,2449.4
Male,60,156.6,70.2,171,75,39.2,886.5
Female,33,157.8,113.1,118,108,36.0,1431.6
Female,58,169.2,118.0,129,93,39.8,1432.0
Female,44,179.7,128.3,44,96,39.6,567.3
Female,32,189.5,75.1,92,125,37.7,833.9
Male,58,171.6,126.9,22,167,36.2,485.1
Male,48,154.9,93.5,180,99,38.5,1677.6
Male,46,183.8,68.7,39,149,38.4,420.6
Male,43,163.7,110.2,77,129,36.6,1066.5
Female,24,169.7,116.8,176,136,39.2,2769.2
Female,24,175.0,129.1,122,187,36.7,2970.1
Male,21,163.5,69.9,99,183,39.7,1279.7
Male,40,187.7,56.0,175,181,39.2,1767.6
Male,35,167.6,48.9,143,189,38.6,1343.8
Female,20,190.4,101.0,97,106,36.3,1059.0
Female,36,193.0,110.8,97,183,38.9,1979.2
Female,22,194.5,127.8,57,103,38.8,769.6
Female,44,185.0,104.9,160,190,37.0,3165.5
Female,40,180.1,123.0,46,82,37.6,455.4
Female,37,178.7,105.6,137,73,38.1,1077.9
Male,50,191.9,117.8,60,79,39.2,584.1
Female,62,152.8,125.2,143,140,37.5,2529.2
Female,54,170.6,93.8,139,145,39.0,1899.4
Male,62,166.3,129.8,158,144,39.8,2977.2
Male,48,151.8,114.0,101,168,39.2,1920.8
Male,57,170.0,100.6,42,156,36.3,634.9
Female,37,172.3,73.2,123,171,38.5,1557.0
Male,30,184.8,116.2,150,111,37.1,1960.4
Male,64,173.6,48.0,166,121,39.2,978.8
Female,31,173.4,97.7,79,104,39.0,805.0
Female,38,166.0,104.7,106,101,39.4,1111.8
Male,21,150.1,90.2,75,77,37.1,512.4
Male,44,164.8,120.0,28,147,38.3,484.1
Female,53,181.9,98.2,73,163,38.5,1193.9
Male,53,153.3,68.8,132,80,39.2,740.8
Male,42,174.9,92.9,28,174,37.5,472.2
Male,57,151.3,95.4,89,120,36.0,1011.3
Female,30,188.9,76.5,106,158,39.9,1269.8
Male,56,184.4,47.0,61,190,36.1,567.6
Male,39,186.6,72.6,66,162,36.6,760.6
Male,64,162.5,53.6,165,123,39.3,1105.3
Male,62,169.8,121.8,72,128,37.0,1101.9
Male,35,180.2,129.2,176,118,39.6,2704.3
Female,62,178.2,99.5,119,162,37.5,1906.3
Male,57,162.8,82.1,42,169,36.9,553.2
Female,27,152.8,58.8,70,161,37.1,692.5
Male,22,172.3,57.9,138,154,38.1,1224.2
Female,23,182.2,92.2,24,148,40.0,355.8
Female,60,166.5,84.3,132,185,36.2,2060.3
Female,51,162.5,58.3,23,83,40.0,92.7
Male,23,193.4,89.0,57,83,39.7,438.0
Female,28,153.4,122.4,109,62,36.1,829.7
Male,31,183.0,60.1,81,60,39.4,287.0
Male,44,151.3,101.1,71,187,37.3,1369.3
Male,43,171.4,49.4,10,127,39.8,84.9
Male,39,181.3,63.9,25,113,38.1,182.2
Male,36,184.2,111.9,174,109,38.6,2098.8
Female,36,191.2,118.1,54,123,39.7,766.3
Female,62,150.5,58.8,172,103,37.2,1054.6
Female,52,156.3,58.4,32,65,36.2,110.9
Male,57,177.4,81.6,97,185,36.1,1482.0
Male,63,172.4,129.9,149,69,37.9,1335.7
Female,63,195.0,61.2,161,100,38.8,1001.1
Female,44,173.2,63.3,68,95,39.1,426.9
Female,18,190.6,107.2,10,64,36.1,79.3
Female,49,166.5,58.2,77,143,39.4,625.6
Male,47,151.8,114.2,91,101,38.0,1056.2
Male,34,179.6,53.5,91,103,40.0,519.4
Male,62,153.4,101.7,163,142,38.0,2343.4
Male,43,169.9,88.2,33,147,39.8,409.2
Female,44,164.9,61.4,153,126,37.6,1183.8
Male,20,176.9,64.0,60,161,38.7,630.0
Male,53,163.4,72.5,102,167,36.4,1206.6
Male,53,164.7,123.2,23,129,37.6,388.1
Female,23,183.4,80.3,113,134,38.9,1205.2
Female,27,169.2,85.3,140,118,37.6,1394.6
Male,36,188.7,71.7,152,99,39.4,1084.6
Male,27,162.8,83.2,92,109,37.5,848.7
Male,32,190.8,101.0,30,76,39.1,216.4
Male,25,189.3,78.8,108,125,37.4,1082.0
Female,64,176.4,80.2,87,150,39.4,1062.1
Female,32,186.7,63.7,124,182,39.6,1447.9
Female,42,181.1,111.0,60,97,39.5,618.5
Male,56,191.7,100.9,89,119,38.3,1045.5
Female,49,155.6,114.6,147,167,38.3,2839.7
Male,35,183.7,82.2,95,67,38.5,543.7
Male,29,170.9,99.2,142,140,39.6,1991.2
Male,48,185.2,73.3,49,133,38.9,491.2
Female,38,176.6,109.3,81,118,37.2,1066.3
Male,40,156.5,84.0,175,155,37.0,2279.3
Female,21,189.0,67.9,82,155,36.6,840.8
Male,23,164.2,125.7,124,92,38.7,1427.2
Female,31,185.1,70.5,40,76,37.0,193.4
Male,61,182.1,69.0,160,123,38.9,1330.4
Female,53,175.3,102.8,93,106,39.2,999.3
Female,62,191.8,51.6,127,177,38.2,1183.2
Male,21,190.3,98.5,71,149,38.9,1034.0
Male,46,168.0,68.2,91,108,37.2,670.3
Female,22,171.7,65.0,17,150,38.2,135.9
Male,26,192.4,79.1,100,153,37.3,1236.1
Female,22,154.2,91.8,22,187,37.3,353.1
Male,36,190.8,54.2,106,92,39.5,557.9
Female,33,190.0,112.2,173,179,36.3,3457.9
Male,51,176.0,122.9,22,99,37.4,294.3
Female,47,150.2,58.8,46,144,36.7,415.0
Male,63,152.6,49.2,131,96,36.8,605.0
Male,22,177.7,86.5,155,181,37.9,2446.6
Female,37,181.4,57.8,13,175,38.6,123.8
Male,50,169.3,70.2,108,134,39.5,1035.1
Male,38,170.1,74.3,138,183,36.2,1847.0
Male,31,161.3,111.2,43,98,37.7,473.9
Female,27,188.8,79.4,26,138,38.8,290.4
Male,46,172.0,70.0,15,156,38.9,168.3
Male,36,171.5,64.7,173,189,36.6,2092.8
Male,64,178.0,60.4,176,189,38.1,1989.5
Male,29,170.5,51.1,177,106,36.6,941.4
Female,37,182.6,99.0,26,183,39.9,489.1
Male,64,170.4,122.4,10,126,38.7,163.1
Male,59,160.7,65.7,28,138,37.2,270.3
Female,31,160.9,62.7,11,184,37.7,117.6
Male,57,152.7,72.3,127,106,36.2,974.8
Female,48,165.8,78.3,120,109,36.3,1000.8
Female,36,156.5,45.7,150,78,37.9,532.4
Female,50,157.7,74.8,78,172,36.5,1014.9
Female,37,161.7,62.4,166,165,37.7,1717.9
Male,42,163.0,69.1,130,159,36.4,1447.1
Female,21,181.3,82.0,70,163,39.5,963.4
Female,40,189.3,119.3,80,95,38.8,911.0
Male,22,192.2,112.5,138,126,36.1,1940.4
Female,39,185.9,53.4,27,149,39.5,188.7
Female,38,171.8,49.6,163,80,37.0,618.5
Female,43,180.1,93.4,171,189,38.0,3008.7
Female,56,172.1,68.3,100,95,37.9,678.4
Female,27,171.3,51.5,130,107,37.0,689.8
Male,53,171.2,112.9,135,166,39.7,2512.2
Male,49,180.1,96.1,100,93,39.0,895.4
Female,41,184.3,86.3,142,89,37.7,1071.8
Male,54,194.7,95.0,60,184,36.4,1036.2
Female,54,163.6,72.1,137,187,39.2,1825.9
Female,20,183.0,78.4,58,162,36.5,740.5
Male,50,175.9,102.8,45,130,37.0,620.8
Female,64,170.5,67.8,85,171,39.3,986.2
Male,49,184.1,60.4,24,144,39.4,233.3
Female,47,180.9,66.7,12,151,37.6,145.7
Female,40,194.5,81.4,139,100,39.3,1133.3
Male,42,182.6,75.8,65,89,38.3,414.7
Female,29,158.2,50.5,14,142,36.5,92.2
Female,45,180.7,68.5,157,138,39.7,1483.1
Male,59,175.8,107.5,166,158,39.8,2825.0
Male,26,174.9,68.1,19,174,36.6,215.9
Female,38,180.1,67.8,75,102,38.1,528.6
Male,24,151.9,48.4,90,78,38.3,322.6
Male,42,188.6,68.9,28,85,37.7,159.5
Female,23,159.9,72.4,45,98,37.0,344.9
Male,25,176.7,93.4,78,116,38.0,840.3
Male,38,167.3,103.4,87,104,38.8,916.6
Male,25,184.7,51.5,125,157,39.5,1030.6
Female,30,175.9,82.0,142,124,38.8,1458.9
Female,60,171.9,104.9,75,79,39.6,620.7
Female,25,191.7,84.6,153,155,36.4,2030.2
Male,57,168.5,88.6,180,185,36.6,2921.4
Female,38,158.5,62.6,88,94,39.2,522.0
Male,40,187.7,87.5,69,179,39.3,1093.6
Male,52,193.6,56.1,31,117,39.6,214.7
Male,59,186.1,104.7,139,122,40.0,1767.2
Male,31,162.0,118.6,59,66,36.2,470.3
Female,27,179.5,128.9,105,110,36.9,1476.2
Female,34,166.5,115.0,69,114,36.3,886.9
Male,18,182.3,107.8,63,165,37.0,1123.0
Male,49,161.1,105.5,53,120,39.1,686.4
Female,44,179.5,67.6,144,136,37.8,1322.0
Female,60,154.5,123.1,85,97,38.1,999.2
Female,33,159.1,99.1,149,76,36.8,1100.3
Female,60,179.3,115.1,42,114,36.3,547.6
Male,34,165.5,122.3,117,178,39.5,2520.6
Male,64,158.5,52.6,159,152,36.7,1293.0
Male,48,164.6,46.9,102,141,37.4,647.8
Male,34,171.7,110.9,117,131,39.4,1690.1
Female,27,193.7,55.7,80,138,39.6,605.2
Female,44,179.3,66.7,58,167,37.4,657.8
Female,51,187.4,121.0,150,110,39.0,2012.7
Male,48,188.0,128.6,116,119,39.6,1789.0
Male,65,178.4,125.0,162,182,39.6,3656.5
Male,57,172.7,84.8,160,149,37.9,2027.5
Male,42,154.4,83.0,135,68,36.2,739.9
Male,52,178.9,104.1,116,171,38.7,2055.8
Female,47,150.2,122.9,76,109,37.2,1037.7
Female,39,170.3,126.3,169,145,39.2,3084.9
Male,29,167.3,100.7,29,141,38.1,438.2
Male,24,152.0,100.4,105,156,38.8,1620.0
Female,54,169.9,96.0,163,110,38.5,1703.7
Male,21,194.1,69.7,23,60,36.7,79.2
Female,55,170.6,79.2,151,107,38.7,1272.8
Female,39,177.7,75.2,82,128,39.1,796.5
Female,28,170.6,124.7,81,99,39.6,980.4
Female,56,181.3,123.1,100,177,39.5,2156.8
Male,39,184.4,80.3,85,88,36.9,586.6
Male,29,174.0,92.0,109,103,36.9,1032.4
Female,25,155.6,90.6,180,170,39.4,2761.6
Male,61,152.3,106.3,92,168,39.7,1634.6
Female,61,190.4,76.9,133,167,36.2,1722.2
Female,63,177.2,69.8,30,157,36.6,310.4
Male,51,156.0,86.0,126,153,38.9,1681.0
Male,35,183.0,87.5,98,71,36.8,635.5
Male,60,184.6,52.2,99,69,38.9,359.5
Male,42,154.5,89.0,101,133,36.1,1181.8
Male,51,190.9,115.0,81,112,38.2,1048.8
Female,36,180.1,48.5,93,152,36.6,674.5
Male,18,186.4,49.1,24,129,39.9,154.8
